customer_id,lead_date,acquisition_channel,channel_type,region,device,age_group,signup_date,verified_date,first_conversion_date,plan_tier
C101948,2024-05-23,LinkedIn Ads,Paid,India,Mobile,25-34,2024-05-24,2024-05-26,2024-06-10,Free
C101949,2025-09-26,Referral,Organic,India,Desktop,18-24,2025-09-28,2025-09-28,,Not Converted
C101950,2024-10-25,Meta Ads,Paid,India,Desktop,35-44,,,,Not Converted
C101951,2025-06-29,Direct,Organic,United States,Mobile,18-24,2025-06-29,,,Not Converted
C101952,2024-11-19,Referral,Organic,India,Mobile,25-34,2024-11-21,2024-11-23,2024-11-29,Pro
C101953,2025-09-23,Direct,Organic,United Kingdom,Desktop,25-34,2025-09-26,2025-09-27,,Not Converted
C101954,2025-09-10,Google Ads,Paid,India,Mobile,25-34,2025-09-13,,,Not Converted
C101955,2025-06-08,Meta Ads,Paid,United States,Desktop,25-34,2025-06-11,,,Not Converted
C101956,2025-01-03,Direct,Organic,UAE,Mobile,25-34,,,,Not Converted
C101957,2025-09-07,Referral,Organic,United Kingdom,Mobile,35-44,,,,Not Converted
C101958,2025-07-23,Direct,Organic,India,Mobile,25-34,2025-07-24,2025-07-25,2025-08-09,Pro
C101959,2025-11-18,Google Ads,Paid,UAE,Desktop,45-54,,,,Not Converted
C101960,2025-07-11,Referral,Organic,UAE,Mobile,35-44,2025-07-11,2025-07-12,2025-07-25,Free
C101961,2024-07-10,Meta Ads,Paid,India,Desktop,45-54,2024-07-13,2024-07-13,,Not Converted
C101962,2025-07-17,Meta Ads,Paid,United States,Mobile,25-34,2025-07-18,,,Not Converted
C101963,2025-05-21,Google Ads,Paid,India,Desktop,25-34,2025-05-23,2025-05-25,,Not Converted
C101964,2024-03-17,Referral,Organic,United Kingdom,Desktop,25-34,2024-03-17,2024-03-17,2024-03-31,Pro
C101965,2024-06-29,LinkedIn Ads,Paid,India,Desktop,25-34,2024-06-29,2024-06-30,,Not Converted
C101966,2025-10-14,Referral,Organic,UAE,Desktop,35-44,2025-10-15,2025-10-15,2025-10-20,Pro
C101967,2025-07-30,Google Ads,Paid,India,Mobile,45-54,2025-07-30,2025-08-01,,Not Converted
C101968,2025-04-01,Google Ads,Paid,India,Mobile,55+,,,,Not Converted
C101969,2025-02-21,Referral,Organic,UAE,Mobile,18-24,2025-02-21,2025-02-21,2025-02-27,Pro
C101970,2024-03-27,Referral,Organic,United States,Desktop,25-34,2024-03-27,2024-03-29,2024-04-14,Business
C101971,2025-02-15,Referral,Organic,United States,Tablet,35-44,2025-02-15,2025-02-17,2025-03-02,Pro
C101972,2025-07-14,Meta Ads,Paid,United States,Desktop,35-44,,,,Not Converted
C101973,2025-03-17,LinkedIn Ads,Paid,India,Desktop,25-34,2025-03-20,2025-03-21,,Not Converted
C101974,2025-08-10,Referral,Organic,United States,Mobile,25-34,2025-08-10,2025-08-12,2025-08-17,Pro
C101975,2025-12-25,Referral,Organic,UAE,Desktop,25-34,2025-12-28,2025-12-30,2026-01-05,Free
C101976,2025-01-18,Organic Search,Organic,India,Mobile,35-44,,,,Not Converted
C101977,2025-02-19,LinkedIn Ads,Paid,India,Desktop,18-24,2025-02-22,,,Not Converted
C101978,2025-09-04,LinkedIn Ads,Paid,United Kingdom,Desktop,25-34,,,,Not Converted
C101979,2025-05-22,Google Ads,Paid,UAE,Mobile,25-34,,,,Not Converted
C101980,2024-04-10,Organic Search,Organic,India,Desktop,25-34,2024-04-10,2024-04-10,,Not Converted
C101981,2025-05-14,Referral,Organic,India,Mobile,25-34,,,,Not Converted
C101982,2024-07-23,Organic Search,Organic,UAE,Desktop,35-44,2024-07-26,2024-07-27,,Not Converted
C101983,2025-04-10,Organic Search,Organic,India,Mobile,25-34,2025-04-10,2025-04-12,,Not Converted
C101984,2025-12-12,LinkedIn Ads,Paid,United States,Mobile,35-44,,,,Not Converted
C101985,2024-12-01,LinkedIn Ads,Paid,United Kingdom,Mobile,25-34,2024-12-03,2024-12-04,,Not Converted
C101986,2024-05-16,Organic Search,Organic,United States,Desktop,35-44,2024-05-17,2024-05-19,2024-05-28,Free
C101987,2025-08-03,Organic Search,Organic,India,Mobile,35-44,2025-08-05,2025-08-05,2025-08-11,Business
C101988,2025-01-10,Referral,Organic,UAE,Mobile,45-54,2025-01-12,2025-01-12,,Not Converted
C101989,2025-02-03,Referral,Organic,Singapore,Mobile,25-34,2025-02-05,2025-02-07,,Not Converted
C101990,2024-11-21,Organic Search,Organic,Singapore,Mobile,25-34,2024-11-23,2024-11-25,,Not Converted
C101991,2024-03-01,Meta Ads,Paid,United States,Tablet,25-34,2024-03-03,,,Not Converted
C101992,2025-11-20,Meta Ads,Paid,India,Tablet,25-34,2025-11-20,2025-11-20,2025-12-05,Pro
C101993,2025-02-18,Direct,Organic,United States,Mobile,25-34,,,,Not Converted
C101994,2025-10-04,Referral,Organic,India,Desktop,25-34,2025-10-06,2025-10-06,,Not Converted
C101995,2024-01-27,Organic Search,Organic,United States,Desktop,25-34,2024-01-30,2024-01-31,,Not Converted
C101996,2025-03-18,LinkedIn Ads,Paid,India,Mobile,55+,2025-03-18,2025-03-20,2025-04-02,Pro
C101997,2024-09-04,Referral,Organic,United States,Mobile,18-24,,,,Not Converted
C101998,2025-12-05,Referral,Organic,India,Desktop,25-34,2025-12-06,,,Not Converted
C101999,2025-03-03,LinkedIn Ads,Paid,United Kingdom,Desktop,25-34,2025-03-06,2025-03-08,,Not Converted
C102000,2025-06-15,LinkedIn Ads,Paid,United Kingdom,Mobile,18-24,2025-06-17,2025-06-17,,Not Converted
C102001,2025-02-28,Google Ads,Paid,United States,Mobile,45-54,,,,Not Converted
C102002,2024-10-02,Referral,Organic,UAE,Mobile,25-34,2024-10-05,2024-10-07,2024-10-14,Pro
C102003,2025-10-11,Google Ads,Paid,Singapore,Desktop,18-24,2025-10-13,2025-10-14,,Not Converted
C102004,2025-07-30,Referral,Organic,UAE,Mobile,35-44,2025-08-01,,,Not Converted
C102005,2025-02-26,LinkedIn Ads,Paid,India,Mobile,25-34,2025-02-26,2025-02-26,,Not Converted
C102006,2024-09-16,Google Ads,Paid,India,Mobile,18-24,2024-09-17,2024-09-18,2024-09-23,Free
C102007,2024-08-10,LinkedIn Ads,Paid,India,Mobile,25-34,2024-08-11,2024-08-13,2024-08-30,Pro
C102008,2024-11-18,Google Ads,Paid,United Kingdom,Mobile,25-34,2024-11-21,2024-11-22,,Not Converted
C102009,2024-11-27,Google Ads,Paid,India,Mobile,18-24,,,,Not Converted
C102010,2024-10-26,Google Ads,Paid,United Kingdom,Mobile,25-34,2024-10-27,2024-10-27,,Not Converted
C102011,2025-12-12,Referral,Organic,United Kingdom,Mobile,25-34,,,,Not Converted
C102012,2024-09-02,Organic Search,Organic,United States,Mobile,25-34,2024-09-05,2024-09-05,2024-09-06,Business
C102013,2025-08-19,Google Ads,Paid,India,Mobile,45-54,,,,Not Converted
C102014,2025-08-16,Referral,Organic,India,Mobile,25-34,2025-08-18,2025-08-18,2025-08-31,Pro
C102015,2024-11-01,Google Ads,Paid,India,Mobile,18-24,2024-11-04,,,Not Converted
C102016,2024-05-27,Referral,Organic,India,Desktop,35-44,2024-05-30,2024-05-31,,Not Converted
C102017,2024-09-30,Referral,Organic,United States,Mobile,25-34,2024-10-03,2024-10-05,2024-10-09,Free
C102018,2025-09-03,Google Ads,Paid,United States,Mobile,25-34,2025-09-06,2025-09-08,,Not Converted
C102019,2025-01-15,Referral,Organic,India,Mobile,55+,2025-01-15,2025-01-16,,Not Converted
C102020,2024-05-24,LinkedIn Ads,Paid,United States,Desktop,35-44,2024-05-25,2024-05-25,2024-06-04,Pro
C102021,2025-03-08,Organic Search,Organic,India,Tablet,45-54,,,,Not Converted
C102022,2024-04-02,Organic Search,Organic,India,Mobile,25-34,,,,Not Converted
C102023,2025-05-18,Referral,Organic,India,Mobile,18-24,,,,Not Converted
C102024,2025-09-29,Direct,Organic,United Kingdom,Desktop,35-44,2025-10-01,2025-10-02,2025-10-19,Pro
C102025,2025-01-16,LinkedIn Ads,Paid,Singapore,Desktop,18-24,2025-01-16,2025-01-16,2025-02-05,Pro
C102026,2024-04-08,Referral,Organic,India,Mobile,35-44,2024-04-10,2024-04-12,,Not Converted
C102027,2025-07-15,LinkedIn Ads,Paid,United Kingdom,Desktop,25-34,2025-07-17,2025-07-19,2025-07-22,Business
C102028,2025-05-31,LinkedIn Ads,Paid,United Kingdom,Desktop,18-24,2025-06-03,2025-06-03,2025-06-09,Pro
C102029,2025-05-06,LinkedIn Ads,Paid,United Kingdom,Mobile,35-44,2025-05-09,2025-05-10,,Not Converted
C102030,2024-12-09,Referral,Organic,India,Mobile,45-54,2024-12-10,2024-12-10,,Not Converted
C102031,2024-04-14,Organic Search,Organic,United States,Mobile,18-24,2024-04-14,2024-04-14,2024-04-26,Business
C102032,2025-06-20,Google Ads,Paid,UAE,Tablet,45-54,2025-06-21,2025-06-23,2025-07-04,Pro
C102033,2024-10-24,Referral,Organic,India,Tablet,18-24,2024-10-26,2024-10-26,2024-11-13,Free
C102034,2025-09-28,Meta Ads,Paid,United Kingdom,Mobile,45-54,,,,Not Converted
C102035,2025-03-04,Direct,Organic,United Kingdom,Mobile,45-54,,,,Not Converted
C102036,2025-03-30,Direct,Organic,India,Desktop,25-34,,,,Not Converted
C102037,2025-10-21,Direct,Organic,India,Mobile,18-24,2025-10-22,2025-10-24,,Not Converted
C102038,2025-06-07,Google Ads,Paid,India,Desktop,35-44,,,,Not Converted
C102039,2024-10-19,Meta Ads,Paid,India,Mobile,18-24,2024-10-20,2024-10-21,,Not Converted
C102040,2024-12-09,Referral,Organic,India,Mobile,25-34,,,,Not Converted
C102041,2025-01-12,LinkedIn Ads,Paid,United Kingdom,Mobile,35-44,,,,Not Converted
C102042,2025-10-02,Organic Search,Organic,UAE,Mobile,25-34,2025-10-02,2025-10-02,,Not Converted
C102043,2025-06-17,Meta Ads,Paid,Singapore,Mobile,18-24,,,,Not Converted
C102044,2025-02-22,Google Ads,Paid,India,Desktop,18-24,,,,Not Converted
C102045,2025-03-14,Referral,Organic,India,Desktop,18-24,,,,Not Converted
C102046,2025-08-01,Google Ads,Paid,India,Desktop,18-24,,,,Not Converted
C102047,2024-12-08,Organic Search,Organic,UAE,Desktop,35-44,,,,Not Converted
C102048,2025-02-02,Direct,Organic,United States,Mobile,25-34,2025-02-03,2025-02-03,2025-02-21,Pro
C102049,2025-05-11,Referral,Organic,Singapore,Mobile,35-44,2025-05-13,2025-05-14,2025-05-28,Free
C102050,2025-07-20,Google Ads,Paid,India,Mobile,25-34,,,,Not Converted
C102051,2025-09-18,Google Ads,Paid,India,Desktop,45-54,,,,Not Converted
C102052,2025-08-13,Organic Search,Organic,India,Mobile,25-34,2025-08-13,2025-08-14,,Not Converted
C102053,2024-05-10,Organic Search,Organic,India,Desktop,18-24,,,,Not Converted
C102054,2025-09-11,Organic Search,Organic,United States,Mobile,25-34,2025-09-11,,,Not Converted
C102055,2025-01-12,Meta Ads,Paid,United States,Desktop,35-44,2025-01-15,,,Not Converted
C102056,2025-04-15,Meta Ads,Paid,Singapore,Mobile,55+,2025-04-15,,,Not Converted
C102057,2024-02-09,LinkedIn Ads,Paid,United States,Mobile,25-34,,,,Not Converted
C102058,2024-09-15,Direct,Organic,India,Desktop,18-24,,,,Not Converted
C102059,2025-01-18,Direct,Organic,United Kingdom,Mobile,18-24,,,,Not Converted
C102060,2025-10-17,LinkedIn Ads,Paid,India,Mobile,25-34,2025-10-20,2025-10-21,2025-11-06,Free
C102061,2024-04-03,Referral,Organic,UAE,Desktop,25-34,2024-04-04,2024-04-05,2024-04-06,Pro
C102062,2025-08-05,LinkedIn Ads,Paid,United States,Tablet,25-34,,,,Not Converted
C102063,2025-09-17,LinkedIn Ads,Paid,United States,Desktop,45-54,,,,Not Converted
C102064,2024-12-03,Google Ads,Paid,UAE,Desktop,35-44,2024-12-05,2024-12-07,2024-12-18,Free
C102065,2024-10-13,Google Ads,Paid,India,Mobile,25-34,2024-10-13,,,Not Converted
C102066,2024-10-09,LinkedIn Ads,Paid,United States,Mobile,18-24,,,,Not Converted
C102067,2025-06-19,Direct,Organic,United States,Mobile,25-34,2025-06-19,2025-06-19,2025-06-29,Pro
C102068,2025-12-10,Organic Search,Organic,United States,Desktop,18-24,2025-12-11,2025-12-13,,Not Converted
C102069,2025-02-14,LinkedIn Ads,Paid,United States,Mobile,35-44,2025-02-14,2025-02-14,,Not Converted
C102070,2025-08-14,Referral,Organic,UAE,Desktop,25-34,,,,Not Converted
C102071,2025-07-20,Organic Search,Organic,United States,Mobile,45-54,2025-07-21,2025-07-23,2025-07-30,Pro
C102072,2025-08-07,Referral,Organic,India,Desktop,35-44,,,,Not Converted
C102073,2025-01-08,Google Ads,Paid,Singapore,Mobile,25-34,2025-01-10,,,Not Converted
C102074,2025-01-12,Organic Search,Organic,United States,Desktop,55+,,,,Not Converted
C102075,2025-07-06,Referral,Organic,United Kingdom,Desktop,25-34,2025-07-08,2025-07-08,,Not Converted
C102076,2025-02-27,Organic Search,Organic,India,Desktop,18-24,2025-03-01,2025-03-02,2025-03-16,Free
C102077,2025-03-19,LinkedIn Ads,Paid,United States,Mobile,35-44,2025-03-21,2025-03-22,,Not Converted
C102078,2024-08-23,LinkedIn Ads,Paid,India,Desktop,25-34,2024-08-25,2024-08-27,,Not Converted
C102079,2024-06-04,LinkedIn Ads,Paid,India,Desktop,25-34,2024-06-05,,,Not Converted
C102080,2024-10-06,LinkedIn Ads,Paid,India,Mobile,18-24,2024-10-08,2024-10-08,,Not Converted
C102081,2025-07-27,LinkedIn Ads,Paid,India,Desktop,45-54,2025-07-30,2025-07-30,,Not Converted
C102082,2025-02-10,LinkedIn Ads,Paid,India,Desktop,25-34,2025-02-12,,,Not Converted
C102083,2024-10-03,Organic Search,Organic,India,Desktop,25-34,2024-10-05,2024-10-07,2024-10-08,Free
C102084,2025-01-07,Meta Ads,Paid,India,Mobile,35-44,2025-01-08,2025-01-10,2025-01-25,Pro
C102085,2025-07-29,Direct,Organic,India,Mobile,35-44,2025-07-31,2025-08-01,2025-08-16,Pro
C102086,2025-11-04,Organic Search,Organic,United States,Mobile,25-34,2025-11-06,2025-11-08,2025-11-16,Free
C102087,2024-12-23,Google Ads,Paid,India,Desktop,25-34,2024-12-26,2024-12-28,,Not Converted
C102088,2024-12-04,LinkedIn Ads,Paid,United States,Mobile,18-24,2024-12-04,2024-12-05,2024-12-20,Pro
C102089,2025-01-28,LinkedIn Ads,Paid,United States,Mobile,45-54,2025-01-30,2025-02-01,2025-02-07,Pro
C102090,2024-12-06,Meta Ads,Paid,India,Mobile,25-34,2024-12-07,,,Not Converted
C102091,2025-04-17,Google Ads,Paid,United Kingdom,Desktop,18-24,2025-04-19,2025-04-20,,Not Converted
C102092,2024-06-08,Direct,Organic,UAE,Desktop,55+,2024-06-10,2024-06-10,,Not Converted
C102093,2024-12-21,Referral,Organic,India,Mobile,25-34,2024-12-21,2024-12-23,2025-01-05,Free
C102094,2024-07-02,Direct,Organic,India,Desktop,45-54,2024-07-05,,,Not Converted
C102095,2024-12-18,LinkedIn Ads,Paid,Singapore,Mobile,25-34,2024-12-21,2024-12-23,,Not Converted
C102096,2025-12-11,Organic Search,Organic,Singapore,Desktop,25-34,,,,Not Converted
C102097,2024-12-29,Organic Search,Organic,United Kingdom,Mobile,35-44,2024-12-29,2024-12-31,2025-01-17,Pro
C102098,2024-12-25,Organic Search,Organic,United States,Mobile,18-24,2024-12-25,2024-12-27,2025-01-15,Business
C102099,2025-12-07,Organic Search,Organic,UAE,Desktop,35-44,2025-12-08,2025-12-08,2025-12-21,Free
C102100,2025-05-12,LinkedIn Ads,Paid,UAE,Mobile,18-24,,,,Not Converted
C102101,2025-03-21,Meta Ads,Paid,India,Desktop,25-34,,,,Not Converted
C102102,2025-09-24,Referral,Organic,Singapore,Mobile,25-34,2025-09-26,2025-09-26,,Not Converted
C102103,2024-07-23,Organic Search,Organic,India,Desktop,25-34,,,,Not Converted
C102104,2025-02-24,Direct,Organic,Singapore,Desktop,25-34,2025-02-24,,,Not Converted
C102105,2024-04-27,Meta Ads,Paid,India,Desktop,25-34,2024-04-28,2024-04-29,,Not Converted
C102106,2024-12-28,Organic Search,Organic,UAE,Mobile,25-34,2024-12-29,2024-12-30,,Not Converted
C102107,2025-06-09,Google Ads,Paid,India,Tablet,25-34,2025-06-09,,,Not Converted
C102108,2025-05-08,Meta Ads,Paid,India,Desktop,25-34,2025-05-09,,,Not Converted
C102109,2024-08-25,Organic Search,Organic,United States,Mobile,35-44,2024-08-27,2024-08-28,2024-09-11,Pro
C102110,2025-11-01,Organic Search,Organic,India,Desktop,25-34,2025-11-04,,,Not Converted
C102111,2025-07-29,Referral,Organic,India,Desktop,45-54,2025-07-29,2025-07-29,2025-08-09,Free
C102112,2025-10-16,Organic Search,Organic,India,Mobile,45-54,2025-10-16,2025-10-16,2025-11-05,Pro
C102113,2024-08-22,Referral,Organic,UAE,Mobile,25-34,2024-08-24,2024-08-24,,Not Converted
C102114,2025-10-30,Google Ads,Paid,India,Desktop,25-34,,,,Not Converted
C102115,2024-12-19,Referral,Organic,United Kingdom,Mobile,25-34,2024-12-19,2024-12-20,2024-12-27,Free
C102116,2025-12-08,Direct,Organic,United States,Desktop,25-34,2025-12-11,2025-12-11,,Not Converted
C102117,2024-12-21,Meta Ads,Paid,India,Mobile,25-34,2024-12-22,2024-12-22,2024-12-25,Free
C102118,2025-05-31,Referral,Organic,India,Mobile,55+,2025-06-02,,,Not Converted
C102119,2025-08-29,Google Ads,Paid,India,Desktop,45-54,,,,Not Converted
C102120,2024-10-11,Google Ads,Paid,India,Mobile,55+,2024-10-11,2024-10-13,2024-10-24,Free
C102121,2025-09-04,LinkedIn Ads,Paid,United States,Mobile,35-44,,,,Not Converted
C102122,2025-07-23,Direct,Organic,India,Desktop,18-24,2025-07-25,2025-07-25,2025-08-08,Pro
C102123,2025-06-19,Organic Search,Organic,India,Mobile,18-24,2025-06-19,2025-06-20,,Not Converted
C102124,2024-12-29,Organic Search,Organic,United States,Mobile,25-34,2024-12-29,2024-12-31,2025-01-07,Free
C102125,2024-04-20,Referral,Organic,United States,Mobile,25-34,,,,Not Converted
C102126,2025-01-25,Meta Ads,Paid,Singapore,Desktop,55+,2025-01-27,2025-01-27,,Not Converted
C102127,2025-02-03,Meta Ads,Paid,UAE,Mobile,25-34,2025-02-04,2025-02-06,,Not Converted
C102128,2024-12-30,Organic Search,Organic,United Kingdom,Mobile,25-34,2024-12-31,2024-12-31,2025-01-06,Free
C102129,2024-03-04,Direct,Organic,United Kingdom,Desktop,35-44,2024-03-07,2024-03-09,2024-03-22,Business
C102130,2024-10-28,Meta Ads,Paid,United States,Desktop,18-24,,,,Not Converted
C102131,2025-08-24,Direct,Organic,United States,Desktop,25-34,,,,Not Converted
C102132,2025-03-31,Google Ads,Paid,United States,Desktop,18-24,2025-04-02,,,Not Converted
C102133,2025-05-07,LinkedIn Ads,Paid,Singapore,Mobile,45-54,2025-05-10,,,Not Converted
C102134,2024-07-28,Referral,Organic,United Kingdom,Tablet,35-44,2024-07-30,2024-07-30,2024-08-07,Free
C102135,2025-02-26,Meta Ads,Paid,United States,Mobile,25-34,2025-02-26,2025-02-28,,Not Converted
C102136,2024-11-06,Referral,Organic,India,Tablet,25-34,2024-11-08,2024-11-08,,Not Converted
C102137,2024-11-24,Referral,Organic,India,Mobile,25-34,2024-11-25,2024-11-27,,Not Converted
C102138,2025-06-03,LinkedIn Ads,Paid,Singapore,Mobile,35-44,,,,Not Converted
C102139,2024-10-27,Direct,Organic,United Kingdom,Mobile,25-34,,,,Not Converted
C102140,2025-07-09,Referral,Organic,India,Desktop,25-34,2025-07-09,2025-07-11,2025-07-31,Pro
C102141,2025-05-03,Organic Search,Organic,UAE,Tablet,45-54,,,,Not Converted
C102142,2025-09-01,LinkedIn Ads,Paid,United Kingdom,Desktop,35-44,2025-09-01,2025-09-01,2025-09-11,Pro
C102143,2024-07-20,Organic Search,Organic,India,Desktop,25-34,2024-07-21,2024-07-22,,Not Converted
C102144,2025-08-29,Referral,Organic,India,Mobile,25-34,2025-08-31,2025-09-02,,Not Converted
C102145,2025-10-30,Google Ads,Paid,United Kingdom,Desktop,25-34,2025-10-30,2025-10-31,,Not Converted
C102146,2025-05-05,Organic Search,Organic,UAE,Mobile,35-44,2025-05-07,2025-05-09,,Not Converted
C102147,2025-07-30,LinkedIn Ads,Paid,India,Mobile,45-54,,,,Not Converted
C102148,2025-09-02,Referral,Organic,UAE,Mobile,25-34,2025-09-05,2025-09-07,2025-09-16,Pro
C102149,2025-10-14,LinkedIn Ads,Paid,United States,Mobile,35-44,2025-10-16,2025-10-17,,Not Converted
C102150,2025-04-19,Google Ads,Paid,UAE,Mobile,18-24,,,,Not Converted
C102151,2025-11-13,Meta Ads,Paid,United Kingdom,Mobile,35-44,,,,Not Converted
C102152,2025-01-30,Meta Ads,Paid,United States,Mobile,18-24,2025-02-02,2025-02-03,,Not Converted
C102153,2025-11-10,Referral,Organic,Singapore,Mobile,18-24,2025-11-11,2025-11-11,2025-11-21,Business
C102154,2024-06-25,Direct,Organic,United States,Mobile,25-34,2024-06-28,2024-06-29,2024-07-11,Free
C102155,2025-06-17,Meta Ads,Paid,India,Mobile,55+,2025-06-18,2025-06-20,2025-07-03,Pro
C102156,2025-11-29,LinkedIn Ads,Paid,India,Mobile,25-34,2025-12-01,2025-12-01,,Not Converted
C102157,2025-04-19,Organic Search,Organic,United States,Desktop,25-34,2025-04-20,2025-04-22,,Not Converted
C102158,2025-12-21,LinkedIn Ads,Paid,Singapore,Tablet,35-44,2025-12-22,,,Not Converted
C102159,2024-12-03,Referral,Organic,India,Desktop,25-34,2024-12-04,2024-12-05,2024-12-06,Pro
C102160,2025-10-05,Organic Search,Organic,Singapore,Mobile,18-24,2025-10-05,2025-10-07,,Not Converted
C102161,2024-07-12,Organic Search,Organic,United States,Desktop,25-34,,,,Not Converted
C102162,2024-04-24,Referral,Organic,Singapore,Tablet,18-24,2024-04-25,2024-04-25,2024-04-27,Free
C102163,2025-03-05,Google Ads,Paid,UAE,Desktop,25-34,,,,Not Converted
C102164,2025-02-12,Referral,Organic,India,Desktop,18-24,2025-02-15,2025-02-16,2025-02-24,Pro
C102165,2024-07-19,Direct,Organic,India,Mobile,25-34,2024-07-19,2024-07-21,,Not Converted
C102166,2025-09-16,LinkedIn Ads,Paid,India,Desktop,18-24,2025-09-18,2025-09-19,2025-10-05,Business
C102167,2025-06-30,Referral,Organic,India,Desktop,18-24,,,,Not Converted
C102168,2024-01-27,Google Ads,Paid,Singapore,Mobile,18-24,,,,Not Converted
C102169,2024-08-07,Google Ads,Paid,India,Tablet,35-44,2024-08-07,2024-08-09,,Not Converted
C102170,2025-09-05,LinkedIn Ads,Paid,UAE,Desktop,55+,,,,Not Converted
C102171,2024-04-16,Direct,Organic,India,Mobile,25-34,,,,Not Converted
C102172,2025-07-18,LinkedIn Ads,Paid,India,Mobile,45-54,2025-07-18,,,Not Converted
C102173,2024-08-07,Meta Ads,Paid,India,Tablet,35-44,2024-08-07,2024-08-09,,Not Converted
C102174,2025-10-07,LinkedIn Ads,Paid,India,Mobile,35-44,2025-10-08,2025-10-08,2025-10-16,Business
C102175,2024-06-25,Meta Ads,Paid,United Kingdom,Mobile,35-44,2024-06-28,,,Not Converted
C102176,2025-09-23,Meta Ads,Paid,Singapore,Desktop,35-44,2025-09-23,2025-09-24,,Not Converted
C102177,2025-07-06,Meta Ads,Paid,India,Mobile,25-34,2025-07-07,2025-07-07,,Not Converted
C102178,2024-03-16,LinkedIn Ads,Paid,Singapore,Mobile,25-34,,,,Not Converted
C102179,2024-12-01,Referral,Organic,UAE,Mobile,18-24,2024-12-01,2024-12-03,,Not Converted
C102180,2025-01-11,LinkedIn Ads,Paid,United Kingdom,Mobile,18-24,2025-01-13,2025-01-15,,Not Converted
